"1) Camera
A] The camera is WORST of it's kind. The blur effect/portrait (live view) just uses some Artificial Intelligence instead of using their dual lens technology completely. When you zoom the live focus pic, you can see a sharp border around the subject and rest is blurred. You can get this effect with one lens too using some applications.
B] You can only take pictures in which it detects face in live focus mode. You can't take Bokeh photos of other objects.
C] There is no EIS (Electronic Image Stabilizer) So you will get a blur bad quality photo/video if you shake the phone even a bit while taking the pic/video.
D] No 4K video recording.
E] Nothing great about front camera. Normal 8mp camera.

2) Fingerprint Sensor
A] Location - The sensor is placed much above and you will feel very difficult to reach your finger to the sensor.
B] The fingerprint sensor is too slow. C] You can not feel the sensor since it is flushed with the body and not popped out or placed a bit inside (like in Xiaomi phones).

3) Processor
A] The processor is slow compared to Snapdragon 660.
B] PUBG, Asphalt and other high end games lags when you play them on Medium and High Resolution mode.
C] Heat 🔥 If you play games continuously for an hour then the chip becomes very hot. (The chip is placed right behind the Samsung logo. So it feels like Samsung is getting hot 😂)

4) Notification Light
A] Another worst thing is missing Notification Light. You don't know whether the phone is charging, if you have any missed calls, or any message notification. Some phone with tear drop/V Notch/ Infinity display provide notification light. ( Xiaomi provides at the bottom)

5) User interface. (Samsung's 'Experience UI')
A] It makes the phone slow. Eventually it will lag much frequently.

6) Android Version
A) Comes with Android Oreo. While other phone in this segment comes with Android Pie.

7) Body
A) It's a plastic body phone. (Poly carbon)
B) Looks Cheap, Feels Cheap and is Cheap off course, compared to metallic body.

8) Updates
When I was doing research on phone, I came to know that Samsung release update too late for its phone compared to other brands. I am not sure about it.

9) It does't have Gorilla glass. But I don't know whether the glass provided is better than Gorilla glass or not. Also the glass pops a bit from the main body increases the chances to get a crack.

10) Battery
Battery is really good. Lasts for one and a half day (1.5 day) with normal usage (Not heavy gaming).

*You can't return and get the refund onces you buy the phone. Hence I have written this detailed review*
I will suggest not to buy this phone and especially don't buy phones/laptops from Amazon they don't give refund and also ask to install some app checks your phones and tells it's working fine even if it is not (Checked the Play Store reviews). Overall all worst experience with phone and Amazon.",1
"All are set in this phone....
Camera is not too good.
Live focus is not work properly
Normally all are okay.
Value for money.

👉""tap to fullimage""",3
Very bed phone hanging problems from 1st day of purchase and touch problems,1
Wrost phone  battery was not 5000 mah and amazon not return the phone..,1
"This mobile is only for normal use not for heavy uses like game pubg this mobile is heating and stucking when u play pubg and main problem  network issues calls coneting is good but Internet poor this mobile only for like cab porpose and delivery jobs for maps and charging capicity not for games this mobile have 4gb ram but performance  like 2gb ram don't  buy for games and internet  porpose
Good things : bettery  backup display fast charging
Bad things : processor network leggings camera quality
Go for snapdragon 625 or 626 or 636 or 660",2
Ordered on Tuesday. Got it on Thursday. Display is amazing. But battery drains like water. I called Amazon and the support guy reads a manual and tells me to use it for 48 hours more. And now I noticed something which I don't know what it is.....a blue line on the edge of the screen when looked from the top ! It's a damage I guess..  totally disappointing,1
"My mobile was heated so I dint like this product
1hr video watching heated",1
"Whereas Snapdragon 636 has 8×Kryo 260 cores clocked at up to 1.8GHz. CPU of Exynos 7904 is seeming decent than that of Snapdragon 636. Kryo 260 cores are basically is a marketing term from Qualcomm. It means four Cortex A-73 based cores and four Cortex A-53 cores. With 4 high powered cores, Snapdragon 636 can outperform Exynos 7904 with only two Cortex A-73 Cores.
I can bet Exynos 7904 cannot get a higher benchmark score than Snapdragon 636. You as a buyer can buy Snapdragon 636 powered smartphone without hesitation, If Samsung has also given 4 Cortex-A-73 cores then things might be changed.
Heating of smartphones is a notorious/crucial issue with Samsung during gaming, its all depends on poor GPU-graphics. Exynos 7904 is trying to sort out this problem using a Mali-G71MP2 GPU graphics, which is new. However, Snapdragon 636 has an Adreno 509 GPU. We do not have a smartphone powered by this new Exynos chipset.
PROCESSOR ONLY THE PRICE CHANGES.

while buying the mobile check the processor speed.
i learn from the mobile because i used before redmi note 3 this mobile faster then the Samsung galaxy m20.

please dont buy this product",1
"Received mobile yesterday..
I'm writing my review after one day usage

Very bad product from Samsung
Doesn't look like 6.3inch screen
For battery I vl give 0.5 star...bcoz Samsung said it's 5000mah battery..but after 100% charge..it's last for only 24 hrs...and limited use only...
@ 12,990 good mobiles are available..I won't recommend to buy this one...",1
"2 stars only for Amazon fast delivery.
Low camera quality
Fingerprint sensor loose
Phone having hanging problem
No front flash
No IR sensor for remote control
Slipy body
Low quality material
Built average
Lots of negative points...",2
Phone hang during working. Heat problem  .bad camera quality.,1
"Camera performance sub par. Battery heating up issue and overall a heavy handset. Not satisfied with the purchase.
Amazon also didn't provide the option of returning this product. Totally unhappy with Amazon service. Please don't push products to customers like this.  Return button takes you to a page, where you need to hear the usual crap from Amazon officials with no return, but only replacement option if you are dissatisfied by the performance of this product. In short, think twice before going for this product.",1
Totally time&cost waste and camera very worst then continly 3 min watching after our eyes very tired because this mobile radiation is high. I'm also samsung fan but i very disappointed. so please don't buy the Samsung m20,1
"1. Worst camera
2. Face unlock is slow and some time it's didn't work properly
3. Very weighty phone
4. Don't waste your money for 11k or 13k u have much better option are available in like  Realme U1,  Realme 2 n 2pro , Redmi phone Asus phone.
5. Battery is only good n nothing.  I have wasted my money so if you want to by give ur no.",1
Both Camera features are not satisfying much. Also result of front camera is very poor. Rest of features like battery and performance is ok.,2
"Surprised to see many 5* reviews.

My opinion is totally different than all other reviews.
Mobile has only few good things to consider for purchasing:
1.Bright Display: Not Amoled display, but looks great, but extra bright in dark night, can cause some serious issues.
2. Good battery backup of 5000 mAh, easily lasts for 1 day in average use.

Reasons not to buy:
1. Camera is just OK, not Upto mark. Though wide angle works pretty well.
2. Lags a lot.
3. Processor performance is less than Snapdragon 636.
4. Slow finger print sensor.
5. No Gaming, No PUBG.
6. Overheating while gaming.

There are many other good devices than this, unless you need only Samsung device. Like Asus zenfone Max pro m2, Redmi Note 5 Pro or if you can wait then Redmi Note 7.",1
"Mobile has big hunging problem even network is not good. Many times voice quality become very poor and many times keypad is not works
I m big fan of Samsung but this series is not good.
After using more than 10 days...mobile",1
"Very Bad Phone. Battery do no last even a day on a normal usage of 7-8 hrs . Even it shows error message telling thr is a moisture on d charging port and do not charge d phone untill i restart d phn. So many bugs and issues. A very badly build phone full of samsung apps.
Slower than XIOMI NOTE 5 PRO.",1
"Cons:
1. Very very poor selfie camera
2. TFT display
3. Plastic or polycarbonate type body easily scratched
4. Network issue found every time
5. Very poor performance Exynos 7904 processor
6. Not giving back cover, screen protector, handphone while other companies are giving

Pros:
1. 5000 mah battery with fast-charging",1
"*Pro-
1. battery backup
2.Wide screen with 1080 60fps
3. Faster
4. Fast charging
*Cons-
1.Less Security using face recognition (can unlock using your picture)
2.You can't play PUBG in high graphics
3.Worst camera- can take better pics nly in good light condition
4. No notification light
5. Low build quality
Conclusion...
1. Dont buy if you want to play pubg or wanna take good pictures..
2. Buy only if you want to give this mobile to old age people.",1
"Hi, Iam Abset of Your M series becuase i Have M20 4gb/64 gb and also have M30 with 3Gb/32gb i have hanging issue's and also when play pug and high resolution game then cant work smoothly with game .  Hmmm feeling like fool becaue spent around 13k and 11 k now feelike have purchase 6k to 7 k phone",2
Not worth for the money. Camera quality is poor. Even the network connectivity is bad. Customer care executive is asking me to reset the software. Clearly a failure model and not worth for the money.,1
"Dear friends  ,,my humble suggestions  ,,plz plz plz don't buy this mobile, totally worst ,,
Only two pros in this mobile, TOUCH SCREEN DISPLAY  AND BATTERY LIFE
ALL OTHER PERFORMANCE IS WORST PLZ PLZ PLZ PLZ

CALLING SPEAKER NOT WORKING PROPERLY
LOUD SPEAKERS NOT WORKING PROPERLY
SIM CARD SWITCH FOR DATA NOT WORKING PROPERLY
INTERNET DATA IS VERY SLOW IN 4G ALSO ,EVEN SERVICES PROVIDER GIVE GOOD
WHILE TRAVELING  IN BUS CAR TRAIN ,,NETWORKS DOESN'T REFRESH SOON
IT NEEDS VERY VERY HIGH FREQUENCY TO CALL
CAMERA WORST
PLZ FRNDS ,BEFORE I AM USING  VIVO Y83 ,,COMPARE TO THAT MOBILE  ,SAMSUNG IS WORST PLZ ,don't get cheat",1
"Itz not fast charging.  Itz slow charging.  Even worse than normal charging. Waste  type ""c"" charger",1
"There is a lot of heating issue like 40 degree on video calling through any app or charging with powerbank in just 10 to 15 minutes. Network strength capacity is also weak. I wanted to return this but Amazon condition through bolancco app I couldn't replace this.
This app shows everything ok in 40 degree. How can u do this? In this temperature it's a heater😡. It is not suitable for Samsung brand. If u leave the Samsung brand then other handset is better in this range. Front camera is also not good.",1
Not good,1
"Cons:-Picture quality  is very poor.very difficult to blur background.doesnot blur subjects without face. Night shot quality  is horrible.No slowmotion,time lapse.realme U1 is much more better than so called  Samsung m20.now want to return  but can't.Totally waste my 11k.",2
"The smartphone is only has good looks, the Display is vibrant but if you install apps more than 10 or 12 it start hanging, The Exynos 7904 is showing good numbers on Antutu, but fails in real time performance and usage.
Please don't buy if you are a PUBG player.
Cons:
1. Heating very much
2. The Type C charger is also very slow the 5000mAH battery takes 2.45 minutes to full charge
3. Multitasking is poor as it get hanged",1
This phone might have good configuration under 15K segment but when it comes to performance it is below average. I have been using M20 for about 1month now and there is so much of GHOST TOUCH and screen freeze issues. Most of the time it is very annoying to use and no return or refund available. Bought this phone as a gift for my friend and total waste of money. Most of M20 users are going through the same problem. DONT BUY!!!,1
"I took day before yesterday but already charging issue came,mobile not responding to charger ....already it getting hanged....not worth for money",1
The phone gets hanged up multiple times. Tried calling customer care but they didn't allow to get replacement. They ran blancco diagnostics tool but that checks the current condition and doesn't check system logs to detect hanging issue.  They have scheduled a technician visit to check the issue but i am very disappointed with the product and replacement policy.,1
"I bought this phone believing that it's from Samsung so it must be good. However the phone only looks good. Just after playing a video for 10-15 mins the phone gets heated up so badly that you feel uncomfortable and after 30 mins it hard to hold it!!!
Battery sucks....it gets drained so very fast.. And its very annoying!! Very cheap product from such good brand.... Never expected this from Samsung!! I want my full money refunded!!",1
"I am using this phone since last few days and already given details view on my YouTube channel ""Arvin Toys Review""

My Initial observations were:

1)Regarding Nozzle Display : It's best in the market. Easily beating MI Phone
2)Touch Screen : very smooth and fast response
3)Camera : Best quality one with new features of wide angle photos. Very good quality.
4)Battery : it's having 5000mah battery but not so impressive. It's last only one day. It's performance is almost same with 4000mah battery of Redmi phone.
5)External Memory : Unlike Redmi, it has dedicated SD card slot which removed our worries about running out of storage. Another thumbs up.
5) Network Strength : it's quite disappointing. At same place with same service provider SIM, Redmi phones has more signal strength that M20.

Now after using for around 20-days, I am observing following deficiency:

1) No charging indication light
2) Notification Lights is not available
3) Head Phone is not included with the Box
4) Fast charging is not happening
5) Not able to find FM Radio Application
6) Pre-loaded security app not available.
7) Limited pre-loaded ring tones types

Overall I am quite satisfied and will recommend my friends can have a try with this one.",3
"My wrost choice ever about cellphone...
After 4 days cell goes off automatically even when charging plug out or plug-in.
Don't buy this .
Samsung & Amazon both disappointed me.
Charging very slowly
Can't play pubg with smoothness.",1
"Prns & cons :-

1):- Heating issue 👎🏻 ( no gaming, & no YouTube videos watch)

2:- battery 🔋 back was normal one day use only ( if using vdos listening 👂 music 🎧 then its normal time 5 to 7hrs only )

3:- cameras 📷 👎🏻
4:- design ok 👍🏻
5:- price 👍🏻
6:- Ni ear pods provide in the box 📦👎🏻
7:- screen touch 👎🏻👎🏻👎🏻
8:- finally plz wait for M 30 guys 👍🏻
Amozon No refund for this item 👎🏻👎🏻👎🏻",1
"Look wise,  phone is awesome, great display but front camera is very basic and not stand anywhere when compared with MI, ViVo,  Oppo phone in this price sagment. Camera quality is not good.

Company says it has fast charging but it takes more than 2 hours to full charge it with its original charger. Extremely disappointed.

Within a week,  phone has started getting hang some time. Again Samsung has shown their incapability in managing processing speed. It's not value for money.",1
"I ordered M20 on 12 2.19, M20-4bg+64 variant, got the mobile on 13.2.19 itself. I prefer M20 only for 2 reasons. Samsung had a good brand name and it have 5000mah battery.
But, it not fulfilled my desires.
After, 3 days of usage am writing this review.
I am a normal mobile user, for me
Battery draining very fast. Think about heavy users. And for regular game players.
It's not a fast charging it takes more than 3 hrs for 0 to 100%.
Coming to RAM for 4 GB ram it's not worth. Repeatedly am facing strucking problem. While shifting to other app or tab. While gaming, typing the text, while gaming, while sliding the Facebook pages etc... I can't explain in text what I have facing here. It's not too fast for the 4gb ram. Before this I used motog3 only2gb ram its v.good performance compare to this M20.
Mobile weight also heavy, handling in single hand also difficult.
Coming to display it looks good, but it have full display upto edges in left and right sides. So we can't hold the mobile closely in left and right sides. We need to hold bottom of the mobile only. For the given weight thought to hold for a long period.
Camera Ok. Finally, Ram, battery, processor not good.
Yesterday 16.2.19 I report this problem to Amazon customer care, to return M20 mobile. But, they directed to do the hard reset. What am asking is why I need to hard reset for my new mobile .? If it had a problem , just take return it. That's ur policy mentioned also. But they are not responding properly. Think over these all. And buy it.
Most of the YouTube reviews about the Samsung M20 fails in my case.",2
"Hey m20 have arrived but the quality of box and mobile is not of samsung level. They just created a worst device. And i can say after 30 min usage. The fingerprint scanner it too much slow. Too slow. And when i carried it out of the box it was full of dirt. It feels like they have not created these series like other samsung device. How can they just put a mobile phone with lot of dust in the box and sealed it.
The ink used on the box was cheap they just provided 5000mah mah with fast charge support but didn't included any type fast charger the just provided normal charger. Very slow device. I ordered it for my father but ut has  very much small fonts, since Not impressed. The realme u1 which I have boughted a month ago from Amazon, is better than this at same price point.",3
It started hanging just after I booted the phone and got switched off....still not working since a day....very disappointed,1
"I bought Samsung M 20 set from Amazon on March 31, 2019. After 2 days, for almost 24 hours when I didn’t receive any call or mail, I checked the set and realised that the set was not functioning. When I tried to make a call following message flashed on the phone – “Not registered on network”. I tried all the possible settings/ resetting but Phone didn’t work. I requested customer care that I want to return the phone as there is some fault in the software. The executive requested me that a technician will visit my place and he shall check the set to ascertain the problem and if the problem is not solved, the set may be replaced. After 6/7 days a technician checked the phone and confirmed that there is some issue with software of the phone. He prepared a report with remark – Sim can’t be detected; customer is not satisfied and said that he shall update Amazon with the issues. Subsequently I called customer care and discussed my problem. The executive said that the technical person has close the request with remark that there is no issue with the phone and Amazon can’t help on this matter and in case I have any issue with the set, I should visit Samsung Service Centre as it is under warranty. After spending Rs. 12,999/-, now I have to visit the service centre and if the centre may come up with some new charges as they may say that visit / basic service charges is free but for any other services, I need to pay. Amazon said that they are not responsible for the set as there may be some manufacturing defect. Horrible experience with Amazon and brand new set of Samsung M 20. Need not to mention that since I travel frequently, I am taking out time to lodge complains and attend the technician during his visit. Don’t believe on the quality of Samsung M20 as well as post sale services or return policy of Amazon.",1
"Phone will disappoint you.
1. Camera -  Quality is below standard, as per samsung front camera is 8mp but it performs like 2mp , No autofocus for rear camera, poor quality photos
2. Performance - Phone get overheated when used with some heavy apps within 2 hours.
3. Battery-  battery life is long as it is 5000mah, but it makes phone heavy
4. Interface is good and smooth.

Overall it's below par as per samsung standards.
Many good options are provided at same cost in the market by competitors. Don't go for it.
And amazon customer service is worst, if you call them to complain about this they will ask you to install some kind of self-made app and then declare that your phone is working fine.",2
"Recently bought this samsung m20 product, design, phone speed everything good. But cam quality is very very poor, also it takes time between one click and another click of photos. selfie mode is too bright, unreal. apart from cam u can buy this for speed and games",3
" This is one of the worst product that you can expect from a giant player in mobile industry like Samsung , the phone started constantly hanging within 4-5 days of purchase , you can't use it for 5 minutes continuely without hanging , which makes you frustrated that you feel to crush the device or destroy it .
The phone is too heavy to handle , 186 g weight is a headache , the quality of camera picture leaves you disappointed , it doesn't have led light as well , so you have no idea about messages , calls , charging when you don't hear the sound , its strange every phone around 10k has this facility .
The only good thing about the product is its 5000 mh battery .
I would highly recommend not to buy this product .",1
"Phone Has Great Build Quality & Looks Great..
But Still Disappointed With Its Some Missing Features Which I Think Are Very Important :

1. CAMERA - POOR Picture Quality, Images Lack Details And Too Noisy. (Due to No EIS)

2. DOESN'T Have BIXBY & Samsung PAY MINI Feature On It Which Samsung provides Even In J4 & Others which are Below Rs.10000 Price Segment.

3. BATTERY Drains Sometimes Very Fast.

4. HEATING - Mobile Gets Heated Up From Back While Playing Games.

5. It Has DUAL MESSENGER NOT DUAL APPS which means You Can Use 2 Accounts For Messenger Apps Only (Like FB, WhatsApp, Etc.) Not All Other Apps.

6. Doesn't Support ""GOOGLE CAMERA"".

7. No EARPHONES & PHONE CASE in Box.
  ( Atleast Samsung Should Have Provided 1 Out of Both)

MESSAGE FOR SAMSUNG - ""Samsung, You Could Have Taken Extra Bucks But Above Metioned Features Should Not Have To Be Missed""",3
Please do not buy this phone. I personally experienced hell out of problems with this phone. You will be scared by seeing and experienving the over heated battery within 10-15 mins of continuous usage. Battery is draining like hell. Its like eye masking theory towards customers by hyping the adds in amazon. One of the worst product I have booked through amaxon.,1
Do not buy this phone. No fast charger is supplied. I was planning to return the phone but Amazon CC just refused... no option given.. don't make us fool Amazon and Samsung and all the thec gurus who gave positive review... worst phone,1
"Not for gaming like pubg, most important samsung music app could not install.  Not compatible for many apps. I bought this phone and sold on olx in between 4hours, moreover it heats up. And Amazon will not refund, i call the amazon they refuse to refund or replacement. My advice go for A or S series do not buy M series.",1
Poor camera quality,1
"I ordered this phone on its first sale that was 5th Feb,2019 and the next day I received that phone and I was very happy for it.But after using some days I realise that my handset is defective.When I was calling somebody or when somebody was calling me,maximum time we couldn't listen anyone's voice then i use different sim cards and for my doubt I reset my phone for 12 times,but yet I was suffering for that same problem then I talked to Amazon customer care and they check my phone through a software named Blancco Diagnostics. And she agreed with me after checking my device  that  I got a defective handset. Not expected from a brand like SAMSUNG,very disappointed.Today (21/02/19) I apply for its replacement (fortunately 21/02/19 was the last date for its replacement) but they told me that I'll get my refund as they don't have stock of this  product.",1
"Battery is good
Camera average
Display average
But the first and important feature of a phone is network coverage. It is very poor when I campare to other mobile and most of the time call drop or didn't get network... Bsnl and Jio.... Both sim are working good in my old smartphone and net speed is very poor plz fix this problem",2
"Really slow, wait for m30. I have made a mistake",1
Hyped up product. Never started in first place and just kept vibrating. Had to be replaced. Not sure why Amazon doesn't do their own die diligence before blinding showing up a newly launched product in their catalogue. The feedback which I got from the Amazon technician is that there are quite a few similar complaints about M20.,1
"Total Disappointment.. Waste of money.. There are better options available.. Go for that.
I had almost 120 apps installed in my previous phone. When I migrated all those apps into this phone it becomes very slow.. Almost take secs to open any app or camera.
Poor performances..
Lowlight photos are horrible especially portraits.. It gives very bad skin tone and torn pixels. It struggles to focus in moderate light.
Pro mode in camera is useless. Doesn't allow you to change the shutter n aparture.
Even after clearing the ram also performance doesn't increase. However I have more than 50% of empty memory in the phone.
It seems they have used very low quality of ram. Otherwise 4 gb ram is enough.
I'm not sure if it will perform better with only 20 apps installed.
 Good thing only is the display and the water notch display design. Which you can get in a below 10k price as well.

My review.. No.. Not at all
.",1
"😎After usage of 2 weeks...,. Am not very happy with the product... 😶

👎  primary camera is not good.... Its bluring even in morning time also... the quality of the photos below avg... Secondary camera makes above avg pictures , picture (camera photos) depth is very low compared to redmi models and other phones in the same range.

👍 Display and colour is excellent... 😍😍😍

👎 Samsung wont provide any headsets with this Mobile..

👍 Excellent Battery backup and provide fastcharging.. 😍😍😍 (no need to take any pwerbank with this product)

👎 Sound loudness little high but quality is avg.

👍 Perfomance Good, i didnt feel any lag,  i played pubg continously more than 30 minute and phone dosent hot itself..!! Battery also wont drain toomuch.

OVERALL... M20 NOT FOR CAMERA LOVERS....!!!  Thas it..!!!",3
"from 3rd day itself touch not working properly, heating at back and too much noisey when u speak during the call. Amazon people asking to do this, do that but still mobile not working properly. Samsung should shut the facility if, unable to deliver the quality product. Amazon needs to improve its service.",1
Worst battery life... Want to replace but amazon care didnt want to listen... Then said ye download karo.. O download karo... Heating bhi ho raha hai... And this is not my first purchase from amazon... I purshased a lot... So mai jhut kyu balu.. Ab yeh log self return karne ko bola.. Self return bhi kiya.. Pehle bola tha self return karne bad mujhe jo courier slip milega o upload karne ke bad mujhe mera replacement send kar denge seller.. Lekin aj mera product return complete ho geye lekin abhibhi seller ke taraf se mera replacement nhi aya... Na mujhe mera courier charge mila.. Worst company amazon..,1
Very poor performance pls don't buy as I was very much used Samsung mobile my whole family members used only Samsung but very sorry to say this model is worst of all previous.dont buy Amazon also will not refund in any way,1
"This is what I experienced in the past 6 months usage

Pros.. facelock lightning speed,
Fingerprint also good,
battery life good for phone calls and 4G users for one day
Camera quality is again below standard
Sound quality is Okay.

And Cons.. sub standard phone by samsung, Samsung has given up quality, backcase is made of cheap quality plastic, feels like you are handling a china handset, touch screen feel also not up to the mark, though it has 3GB ram, phone is very slow during browsing or while using internet,
Biggest drawback is that, the phone keep hanging often while using some basic functions,
Earphone not included.
Buy at your own risk...",2
Poor camera clarity then more about similar mi phones,1
"I baught it on 7th feb.
It worked well for 5 days and battery backup was excellent. But on next day i charged it full it went offff screen.
It wasn't switching ON. Neither it was charging in switch offf mode.
I went to samsung care they said its Mother Board Problem-""built in problem"" and still can't do that for free. It requires 12000 money for repair even if i hav 12 month warranty..
This is the WORST service I ever had.
I TRUSTED Samsung alot my all previous Mobiles were from Samsung only. But this M20 with great specification went totally wrong.Ill suggest everyone to wait atleast 2 months before buying new released mobiles. Even if it's Samsung Brand, wait for it , let the reviews come and then decide.
I hav worst Experience with Samsung M20 and Samsung Customer Care...Lossed 13 K on Trusted Brand.",1
"Dear Concern

I am not satisfy with the product. I am facing hanging issue (Touch is not working most of the time). To resolve that issue every time i have to press lock the screen and unlock the screen to get rid of this issue again and again.
For your kind information i am using JIO 4g on SIM 1 and Airtel 4g on SIM2. Is there any limitation or issue that i am using both the connections are 4g.
Pls. take this on high priority and resolve this issue asap.

Regards
Amit Jaggi",1
When you unlock the phone it hangs and it happened 5-6 times in a day. No matter samsung phone has 4 GB or 6 GB ram the problem by birth will not be rectified until Samsung works on it.,1
"half of ram already covered by system apps. I was using mi redmi note 4 that is much more better tehn this in everything. you cant play pubg with this one.lots of lags in graphics and game.gave u feel like you are playing on 2 gb or 3 gb ram.worst phone don't buy this.go for mi phones. I requested for return but amazon denied. and start telling stories about their policies. I will not buy anything from amazon now. heating issue is also mazor problem. you can see battery draining by small use of phone.it takes two hours for fully charge. camera is not so good. touch is also not smooth. face recognition don't work always. over all not worth.
PS: please don't buy this",1
"This is a real samsung quality phone. Heating and hanging is its hidden feature which company will never tell u,u have to know urself.dont buy anymore.tHis is most best worst product i buy.",1
"For the first time I changed the phone brand ever since I started using smartphones, and I must say I am regretting it big time. I was a Moto User for last 5 years and I changed to Samsung since didnt want to use oppo/vivo/mi crap and was pissed of nothing new in Moto's new versions. We may be far from Self-driving cars, but Samsung has given me self-operating phone. The screen starts zooming in and out at the speed of 20 per second at any time . Sometimes it starts self-operating madly at bullet speed without any sense. Mediocre camera, 4th class fingerprint sensor, fast charging that happens for 2-6 hours invariably for a full charge, the more you curse, lesser it is. Bloody cant throw also since EMI is there for 4 months to bite and suck. I swear will sell it the day EMI finishes.",1
"my opinion
1.display is so good
2.signal reception is good
3.phone works great for normal use ( browsing and watching videos)
4.battery lasts 1.5 days ( atleast for me )
5.fast charging really helps me
6.camera is not good
7.only 3 finger finger prints can be registered
8. didn't enjoyed much while playing games with this
9. software needs improvement in lots of area
10. build quality is just okay",3
"Hello everyone,
Firstly I have to mention that received the worst customer service from the Amazon team. I have ordered for charcoal black, however I have received ocean blue mobile. When I raised the concern the amazon team told me they will not be able to replace instead I have to get in touch with Samsung service centre.

In terms of mobile, the features are good. However I am facing battery draining and heat issue. Hence I am not even getting a day of charge.",1
"Brought the M20 last March, it was very good in the beginning weeks, as the days progressed, in the 2nd month, the battery is taking longer time to charge, the charge was 4% when I plugged it in charger, I checked regularly and after 6 hours, the charge was only 74%. I shifted the mobile to another fast charger which I got with Huawei Honor Play mobile, in 10 mins, the charge jumped from 74% to 84%. I guess, the charger they are supplying is not matching with the phone level.

Face recognition is horrible, it is identifying bother mother & daughter faces as one, my daughter can unlock my wife's mobile with face recognition in atleast 5 attempts. Camera is average.

I went with samsung, cause had trust in a reputed brand and also brought earlier phones from Samsung, but, since they had brought the phone with so many features in less cost, they seems to have reduced the durability of these important parts that make up the mobile, hence this mobile is almost equal to china mobile. Go with high end models than this one. Cheers!!",3
"Front camera is so bad.
Worst camera both in th range of 10k - 15k.
Redmi Note 3 camera far better then M20.
Don't buy this phone on Amazon.
They don't have refund policy.
Samsung M20 is just a hype.
Please check this phone offline first then take risk to buy.
This is just misleading to customer through advertising.",1
