"Display Touch Issue Some Portion Are Not Working

Blancco Apps Is Worst And Useless
Can't Solve Problem From It

Received One Year Old Manufacturing September 2018 Battery Is Dead Unable To Start So Need To Charge Your Phone

Need Replacement As Soon As Possible

Updated On 9/10/2019

After Replacement Device Working Great

Many Amazon Technician But None Of Them Are Give Positive Response Also Their Rud Behaviour For Changing Replacement

But Luckily I Had Chance To Spoke With (Technician Name) Suman N Who Understands My Problem And Provide Replacement As Soon As Possible
She Help Me Nice Behaviour And Friendly Communication

ONCE AGAIN Thank You Suman N",4
Gameplay is awesome.  got some minor lags but  it's Okay  even 1+6t does that on lagging  network,5
"Best Mobile From Mi In 2018
Under 15k Now With All flagship features
Snapdragon 845
Fast charging
Good ram and storage options
Good build quality
Fast software updates and best community support
It even kills present under 16k segment phones also

Im waiting for next gen like poco f2 for another flagship killer(2.0=)",5
"1.While running vedios phone become too much hot.

2.In the parcel, there was no bill for the mobile. The same is required for warranty purposes.
Please look into these two issues.",3
"Got the armoured variant at 17k after SBI cash back. Been almost a week and I must say its amazing. 3 things I like the most. First the IR face sensor , superquick.  Second is the camera as after installing the GCAM for poco F1 its software processing becomes so good that it beats many of the flagships priced double than this. Thirdly the battery life , one word - adequate. Apart from these the texture of the armored edition feel very premium. Definitely a must buy for less than 19k.",5
"Manufacturing Date October, 2018
Not sure new or re-packed.
AnTuTu:
RAM: 5.6GB
Storage: 111GB
Score:296000",3
"It's been 2 days I am using this and I would say it's the best phone you can get currently in this price range. The only problem I am seeing is the slow charging. It may be subjective because in my case, I am using this after S6 edge and Oppo F11 pro.  Software is also good. I liked the gesture navigation. It's worth the price.",5
"It is a awesome phone for middle class people who like flagship phones very much. In other companies flagships are very high price. The specification are ultimate ly wonderful. SD 845, ir blaster for face recognition and the rear camera is really superb....in this I have only one cons is display...this display good...but I am missing amoled display....the big notch is not a problem for me.",5
"It's my third xiomi phone but it shakes faith in the company from the day one. Poor battery performance, problem in restarting, signal fluctuations, incoming call volume diminishes but call continues,",1
All things good. Poco Phone is super more value then price and delivery also good. So just go ahead and buy it 👍🏻,5
Excellent product I just love it,5
"Great phone in this budget
They should improve battery life.
Camera is awesome",4
Great performance with great graphics. Used it to play pubg for 1hr and no heating at all. U can go for it.,5
"1. overall beast
2. best for gaming (for this budget just close your eyes and buy it)
3. camera is amazing, especially google cam ports for this device.
4. battery backup is amazing and charging speed is good too.
5. just the notch is too big, yet it comes with infrared face recognition system which is like more than 98% reliable and lightning-fast. we can live with that. (yet ASUS Zenfone 5Z can be a good choice too if you have a little extra in your pockets).
6. I bought it for 19000 when it was launched, I lost that one now I am going to get another in just 14000/- thanks to this big festival sale).
7. overall 4.8 stars out of 5.

6.",5
"Actually there is a huge issue regarding the product which is screen bleeding. Initially the mobile has been good but after using for 2 hours I just started to observe that pale red colour lines appeared on the screen and I was very dissapointed. And to know that this issue can't be fixed I was totally messed up. So, the display was an issue with my product.But every thing was fine",2
Very bad experience for this product Poco F1. TWO times replaced but same issue faced. Screen going on disable state while trying to type anything ... for first time while doing the setup for new Poco F1... this kind of issue faced.. Rating field is mandate to submit the review.so given 1.,1
"I can say this mobile is better or i can say far better then any other mobile which is near to this price,if anyone have used this mobile that person only get to know about this beast, and few picture I have updated to check the clarity part of the camera but you guy's have to try the night mode which is inbuilt and you will be getting feeling of DSLR.

Everything is perfect but as you know if perfect is there then there some miner issue will automatically popped up and the issue on this mobile is the battery you if you have used less then 4000 Mah battery then it is good for you guy's but gamer like us will never satisfied with battery and for normal user just close you're eye and purchase it and if you want you can see other persons review which make you very setisfide if you have bit interest on this beast.

Thank you for reading my review.",5
i got a great experience with it in all dimensions.It has a great display whis helps me while playing games and watching videos as well.while talking about it’s looks Can say it’s good but it got a attractive slim body which make its look great.it has one of the fastest processor snapdragon 845 which helps you alot while doing heavy work and multitasking with it and it will not hang and you can experience a soomth working experience with it.,5
"The phone is good but the seller is clearing the old stock with screen bleeding. My original order, as well as the replacement, had the same issue. At the end, I returned it.

Having said that, Poco F1 is still a solid phone in 2020. Get it from somewhere else or wish you don't receive a detective unit like I did.",4
I got Nov 2018 batch mobile...There is no screen bleeding or battery issue... Both I checked with Lcd burn wiper app and accubattery app.. The mobile looks very premium... I played pubg and didn't faced any touch issue... Camera quality is really very awesome... I am having redmi note 7 pro and redmi note 5 pro... This mobile is really a upgrade.. Very light and thin and screen quality is awesome...nobody will offer 256 gb space and 8 gb ram at 17000..The mobile is awesome... Thank god I purchased this after so much confusion.. Really happy..thanks Amazon for quality product.. And superb exchange offer..,5
Initially i had small issue that phone was continuously restarting and it was fixed with reinstalling miui version.. about phone its just amazing phone you ever have.. worth for every penny,5
"Product was faulty as back of the body had a dent ... And it was swollen  .  Disappointed... As was waiting eagerly for it... Dodnt even switched on it ..

Edit: They changed it after 3 days... I had to complain about it.... And it took many attempts on their service centre to get it done. Experience of ordering was not not bt they exchanged it.

Edit 2: has been using poco for a while now... Everything seems good except it hangs a little ...",3
"I made a mistake from shifting from Oppo to Mi Poco F1
My Oppo F9 pro become slow I bought Mi Poco in frustration thinking a 8GB phone will solve the issues. But, its a NO as this phone takes two hours to charge 100% and battery too drains very fast. While Oppo was quick, 45 to 60 mins phone is 100% charged. Also, this phone is equally slow like Oppo which become slower after an year of using. Doesn't worth for the money spent on this",1
"Everything is good in this phone except that ""screen bleed issue at the bottom"".

That attracts my eyes every time I use the phone and pissing me off! Apparaio retail is sucked to the next level and sent old 2018 unit to me in 2020 wth 😖
Xiaomi is not taking responsibility and telling me to take the 2 days old unit to the service centre 😖 that's not cool.

However, UI is very good in POCO than Redmi, it's a bit broad in form factor so feels solid in hand, the polycarbonate doesn't bother me at all, even looks good than the glass sort of back, Camera is good, Speakers are ok, IR face detection is in the next level, truly fast unlocking.
Looks like a good phone and I do not like to categorize any device as premium. It should solve the purpose and have good specs and design.

However, I HATE the screen bleed at the bottom.",2
"Initially,I got a poco F1 6GB/128 Red defective version. The phone had some touch issues like less input lag,abnormal high/low sensitivity,scrolling lag,poor battery backup and I also  noticed for some weird reason there were scratches on the new charger, So I've contacted amazon and  Kudos to them, they have initiated a replacement instantly. So far,the replacement phone works just fine,no touch/input lag/scrolling lag issues,the battery backup is decent with a SOT of around 9.5 hours on normal usage on latest 10.3.8 stable,stereo speakers/headphone jack output is decent,camera is great,battery heating is normal at around 34°C for moderate usage. However,I think all poco phones have substandard low qualitytouch panels with some of the issues being fixed with hardware in the newer batches and some with software optimization. Also bear in mind, the date of manufacture of poco phones amazon sells is of old batches of around october 2018 which is about a year old. But,overall I'm happy as the replacement product is fine as of now,price was value for money and also the acko accidental screen protection 1 year plan is a big plus.",4
"I ordered the blue color with 6gb ram
When I received the phone the seal was intact but the phone already had a screen guard also I found a small crack at the back cover towards the lower end of phone
The phone had no Poco f1 cover on the screen ,no bar code label on the back cover, over all the phone seemed already used
 When I asked for a replacement the process I have to go is very frustrating
Still no response from Amazon",1
"Having used a lot of phones including the Redmi Note 7, Samsung A30, Redmi Note 5 Pro, Redmi Note 7 pro.. This one is the best. Super fast, excellent pictures, excellent battery backup and the best part is it's connectivity. 4g speed tests on all the above models with the same sim in the same environment... This is at an average of 15-20% faster. Wifi connection speed to 5Ghz network. Almost double than other devices (pic attached). Played PubG..Highest settings by default.. No lag.Ultra smooth. Apps open extremely fast. Multi-tasking is like butter. Doesn't drop 4G network easily. Extremely strong network connectivity. Only problem is that if you don't use an 18W charger, your phone won't get charged in 10 hrs!!!. Last line. The best beast in mobiles I have used",5
Waste,1
"While the price range is good, and the RAM and ROM good .. it has some huge glitches.
Wish Xiaomi would fix those before releasing it early.
To begin with, the phone mostly doesn't recognise your existing SIM card. While it works with my other phone, the SIM doesn't work on this.
Then I had to update the software, and 1 of the SIM card is working, and the second is not - which is quite frustrating. The MI service centre says that the SIM card is damaged. How can that be when it worked with my previous phone.
There are lots of issues related to this online (which I didn't see before).

Its quite frustrating to have traded in my old phone for this, as I need to get a new SIM card for my second one.",3
"I was quite skeptical before buying this product for one and one train only, the notch. I thought it was too big for my taste. But after I started using it, I realised that I and not at all bothered by it. Actually I don't notice it at all.  The windows of any program doesn't open around the notch unless you zoom it.  So there you are.

Rest everything is top class. You all know the interiors of this phone so I will simply skip to the camera. Top class picture quality. And if you use Google camera then the quality just goes through the roof.",5
"I brought this Poco F1 just because i wanted a phone with good processor and memory. Believe me except a good RAM and Memory this phone got nothing.. Internet speed is pathetic, Camera is Average, Not a Fast Charging mobile though it says so, all Application in phone takes time to open.. I tried to replace this product with Amazon but guess what it got canceled automatically. Now this is a liability that I has to take care..",2
"This is not a paid review
This was launched in august 2018 but still i am buying it in 1st october 2019 because this phone is the best in the segment and with snap dragon 845 AI, i got it for 14400 for 6Gb/128gb with discount and this price is awsome. Even with the 17000 ruppee snap dragon 845 is not avilable.
I already bought one poco f1 in 2018 for 19000 6gb/ 64 gb and because of having such good expirence i bought one more. And that too at such a cheap price. This phone is the best in the segment. And kicks ass for all the new phones within 20000 range. The only phone better then this is k20 pro which has Snap dragon 855 which cost around 27000. But both of these have only slight difference.
And after 2 years both a 25 grand phone and a 15 grand phone both have 8000-9000 exchange value to i needed a phone which has value for Money.
There will be poco f2 around december i guess not sure if you can wait then wait or else go for this monster",5
"Very very good
I just loved..... it.
Really value for money 👍🏻👍🏻
I m giving this review after month of using this mobile",5
"Updated the device to the latest software,it's working fantastic as of now,no complains really happy that I took the decision of purchasing the handset from Amazon,kudos to the seller too for not compromising in the quality of product.",5
"The most awaited smartphone for me, and got it for half the original price. Best smartphone till date under 18k.
*** I'm in love with ***
• its processor(845),
• IR face unlock which works rapid fast even in totally dark situations,
• google camera support,
• poco launcher.

Finally, a beast of a smartphone that i've been waiting for, since its launch.

The only thing is ""battery"" which as of 2020 is a bit dated but still with the right settings like turning of location services, it should get you all day.",5
"The Battery didn't last 7 months also, the battery has swollen and service centre is very uncooperative. On 16.03.2020 the service centre informed that the motherboard is having issues. The phone handset does not have any physical damage, no mishandling, no liquid damage, but still the MI service centre is reluctant to replace the motherboard and make the phone running again. MI and Micromax phones are the worst I have seen. My previous MI phone Redmi Note 3 also has lots of battery troubles.
People please don't buy MI phones!!",1
Awesome product they provide flagship specifications at moderate price battery life is satisfactory if u r pubg player than this phone is fr u coz performance wise it's simply awesome,4
"Product has manufacturing defect at fingerprint sensor n has  touch issue over display
Thanks for Amazon customer care for giving clear information about returning product
Thanks for Amazon for refunding money within 24hrs",1
"I got this product for 13.7k its totally fantastic
Speed fast charge
Battery backup
Coming to perform no device can beat it in this price range not in this only even under 20k as well
Bcs of its Snapdragon 845 and stock android
This is going to be outstanding",5
"I've been using this phone for 20 days.

This phone is not at all for gamers , it has serious ghost touch issues, game lags a lot, frame drops screen stuttering issues while playing pubg.

Image quality, and colour reproduction from the stock camera app is not at all good but you can install Gcam ,thanks to Camera2Api  support you will Capture decent images with great details and colour reproduction.

Bloatware :- So many useless mi apps , and ads you can't uninstall them and worst part is even after stopping background data and mobile data for these apps, you will still find hell lot of ads in your notification tab. There is no way you can stop them, and they will eat up your ram and mobile data.

Battery although 4000mah, is not up to the mark it drains like anything.

One of the worst displays used on a so called flagship. Most of the devices suffer screen bleeding, mine too. Basically it comes with a display that has a manufacturing defect.

Touch :- one of the worst, as mentioned above it has gost touch issues, touch is so sensitive that even a touch from wires (earphones) works on it. If you put it inside you pocket without locking you might end up making a call or too many apps opening randomly.

Speakers :- best one of the best it is loud and good.",3
"The variant I am using right now is excellent. If you play mobile games, considering the 3900 mah battery and 845 Snapdragon processor, it will last you for 6 to 8 hrs on a single charge. And for a normal user, it will last you a day on a single charge. It is power efficient and has very fast face recognition in low light condition. The fingerprint scanner is also fast at recognizing, only takes milli second to unlock the device.
Charging speed of the device is good, it comes with a 18 w fast charger, which is enough.
0 to 60%  charge in 50 mins
0 to 100% charge in 1hr 35 mins (may vary on user to user) approximate.
The device is sturdy and feels good on hand.
The camera performance needs some tick.
But the sensor used are also good. ( Default Camera software is average).
There is no potrait available in front camera.
Slow motion at 960 fps works in good lighting condition.
It has liquid cooling technology (i wouldn't say it is ideal but it works good).
No headphone/earphone comes in the package.
Considering the price it is right now, can't complain much.
My device scored 347762 antutu benchmark on 19 nov, 2019",5
"I brought this in festival offer so I payed only 14500 Rs/ and I have also revive 1000Rs Casback in Amazon pay..
So I think it was a great deal.
Con's.- 1- Heating issue playing pung or YouTube (40°-43°). its not good because it has cooling system.
 2- battery drain fast. It seems like 3000mah battery.
 3- Build quality is very poor and it has also some touch issue like it respond when earphone wire touch it.
Pros.-1- it has 845 SD so it handle every task very easily, pubg runs very good.
2- camera is very good after installing gcam.
3- fast charging not so fast , it takes to charge full apx (1-2hrs) but comes with type c port.
There are too many thing to buy it and not buy it so if you think that you should buy it then just go for it, Don't think about reviews.",4
" Recieved faulty device, battery is not getting charging, bought the product during ""great indian sale"", but was not that great for me. I am trying to get the phone replaced. Buy at your own discretion, if you are lucky you will a good unit",1
"Read this before you buy POCO

PROS
Solid build, no matter if plastic or Kevlar
Great display albeit the notch, excellent contrast and tiny bezels
Snapdragon 845 cooled with copper pipe with vapor chamber
Stereo speakers with excellent loudness and output
Class-leading battery life, quick charge is available
Excellent daylight pictures with the main and selfie cameras
Quality 4K and 1080p video recording
Audio jack, USB-C, FM radio, microSD slot - all present
As cheap as flagships come

CONS
No water-proofing
Mediocre low-light photos due to lack of OIS
No EIS for the 4K videos",5
"GOOD
1. Much better in hand feel (more secure) than S9. Better fingerprint resistance of rear panel. It can actually be used without a case because the Kevlar with not crack on falling.
2. Better performance than S9 (Indian). More RAM, more Storage. Screen is technically inferior to S9 but because it is flat it has less distortions and is easier to protect with tempered glass and less likely to accidentally register a touch, it is actually equal in practice. Best performance below 25000 ( Jan 2020)
3. It has an SD slot and 3.5 mm headphone jack.
4. battery life is much better than the (Indian) S9

BAD
1. battery was TOTALLY discharged on receipt. Which probably will mean it will fail soon after the warranty ends.
2. Camera is below 2020 standards, but ok by 2018 standards.",5
"It has a brilliant 6.18-inch display with an 18.7:9 aspect ratio and Corning Gorilla Glass 3 protection on top. Powering the Poco F1 is the Snapdragon 845 processor and it comes in different RAM and storage options. It has a dual-camera setup on the back consisting of a 12-megapixel primary camera and a 5-megapixel depth sensor. At the front, it has a 20-megapixel selfie camera. The F1 runs on MIUI 9.6 on top of Android 8.1 Oreo. The phone packs in a 4000mAh battery and has support for Qualcomm’s Quick Charge 3. It is a dual hybrid SIM slot and has support for 4G as well as VoLTE.

Design 8/10
Display 8/10
Software 8/10
Performance 10/10
Battery Life 9/10
Camera 7/10
Value for Money 9/10

Cons

Average low-light camera performance
No video stabilisation at 4K",4
"Every thing is suberb regarding poco f1 never saw suchba incredible mobile...loving every gesture of it....superb camera superb processor life billet train....iltra fast processor....good user interface nice battery backup but one thing which is negligible gorilla cornering 3 only....so use of glazedinc is must....
I personally suggest to go for galzedinc tempered glass whis is ultra premium... Superb temp till now....
Bad thing about amazon nd seller is given old stock product which was manufactured on oct of 2018.....i bought this productbon 9 th of this month 2019....
Almost one year old stock....
Amazon really sucks....pls buy this product directly from oggicial website....u l will get new stock of 2019 manufactured date.....
Amazon is cheating their customers......
Go for flipkart or mi official website....
Mi pls launch poco f2 soon....",5
"Pros:
Looks awesome,
Nice to hold,
Fast processor,
Recent updates available from xiaomi,
Best camera even at 12mp

Cons:
No IR blaster,
Fast processor n multiple apps costs Battery life,
No Amoled screen,
Absence of gorilla glass 5",4
"Not as expected
1.Mobile heats up when go at sun will be like iron box
2.Signak strength is weak
3.when you use dual SIM mobile looks to get confused
4.During Travel signal reception is not that great
5.Battery Backup is average
6.Camera is Ok not that great
7.Sound quality is average
8Performance of mobile is also average
Fell in to trap of Flagship processor and 258gb memory
First week I had multiple problem
Icons were not working, heating issues  concted Amazon customer service. No refund they have advised to hard reset, it started working and again some of the issues cited remain

Think before Buy ..and I see some of my friends also saying redmi mobile are of low quality",3
"The phone is great. I got it for ₹12995 after exchanging with one plus 2 excluding the ₹1000 amazon pay cashback. Camera quality after installing GCam mod is amazing. And there is nothing much I can especially say about performance as the phone speaks for itself. I have joined the telegram group and installed a port of OxygenOS. After that, it's just buttery smooth and snappy. Believe me! OxygenOS port is better than MIUI period.",5
"For 15999/- this device is a bargain for a Snapdragon 845 Flagship SoC.
6GB ram and 128GB storage is more than sufficient for my dad's usage.
The camera's are good and adequate and great for the price.
The fingerprint reader is snappy and fast.
The screen is bright enough and feels responsive.
The battery lasts for more than a day and recharges quite fast.
For anyone looking for a budget flagship and can't afford a Oneplus this is a great option.
Will recommend.
Will update after long term usage.",5
"Got for the best price in the festival sale. Got a total of Rs5600 off.

SD 845, 6GB Ram. I need not tell you more about the performance. Number says it all. And it's the main reason it's still a good buy in mid 2019.

Battery is realy good. I got 1day 12hrs battery backup with 7hrs screen on time from 100%to21% battery drain with average to normal usage.(Have not tested gaming yet.)

Notch display is something I don't like. Too much curves at the corners is also a negative point.

Camera is good, and with gcam installed everything got better. Mid 2019 offer better camera specs at even lower price range.",5
